1601,38
1960,38
224,38
3835,37
1148,37
838,37
885,37
696,37
1658,37
1018,37
910,37
3092,37
2495,36
1154,36
19774,36
13885,36
2443,36
407,36
2590,36
7664,36
1757,36
542,35
1192,35
3386,35
1773,35
2098,35
1931,35
3130,35
1465,35
1381,35
606,35
3050,35
1163,34
16196,34
1834,34
1698,34
2131,34
2369,34
786,34
2118,34
1134,34
2143,34
1103,33
970,33
968,33
1237,33
1300,33
958,33
314,33
826,32
307,32
1494,32
3421,32
431,32
1297,32
467,32
3156,32
16,32
13013,32
4069,31
2517,31
471,31
500,31
416,31
2215,31
56,31
5287,31
672,31
1164,31
2172,31
3286,31
3334,31
10048,31
1980,31
2960,31
5693,30
1512,30
3874,30
11830,30
626,30
2083,30
259,30
2709,30
6156,30
315,30
2888,30
2824,30
1548,30
2096,29
1981,29
4118,29
3249,29
3008,29
6831,29
6255,28
2829,28
2713,28
2097,28
567,28
734,28
3879,28
100,28
5138,28
2233,28
5310,28
4684,27
4113,27
217,27
725,27
840,27
8489,27
702,27
2177,27
2678,27
372,27
2153,27
2402,27
10518,27
3840,27
348,27
2105,27
2123,27
272,27
1088,27
705,26
1915,26
6120,26
1399,26
3316,26
1437,26
1899,26
1455,26
3290,26
2437,26
2360,26
397,26
2856,26
3946,26
3235,26
1839,26
1589,26
6403,26
2574,26
2707,25
718,25
11960,25
1184,25
2738,25
2455,25
652,25
1375,25
12354,25
1961,25
1069,25
2072,25
234,25
2964,25
207,25
279,25
2357,25
4192,25
3317,25
8122,25
2827,25
2033,25
1294,25
3760,24
2330,24
287,24
2306,24
5870,24
1876,24
2890,24
1050,24
273,24
4056,24
9948,24
293,24
706,24
1141,24
2721,24
11781,24
2482,24
3095,24
7179,24
63,23
4724,23
1983,23
1158,23
2774,23
2925,23
7107,23
766,23
174,23
1120,23
18,23
3579,23
3318,23
221,23
5264,23
1905,23
1578,23
1108,23
1489,23
2586,23
975,23
5061,22
281,22
4277,22
1919,22
2810,22
644,22
398,22
453,22
10460,22
2496,22
4630,22
3225,22
3237,22
886,22
729,22
1398,22
6220,22
2539,22
424,22
2287,22
2537,21
1271,21
804,21
742,21
944,21
299,21
11421,21
1230,21
1758,21
2252,21
1991,21
4495,21
10130,21
1093,21
2214,21
2570,21
988,21
1843,21
7771,21
2196,21
2102,21
1533,21
18481,21
2122,21
347,21
967,21
2310,21
6074,20
651,20
2729,20
4586,20
2073,20
2572,20
1355,20
4797,20
1409,20
6399,20
3469,20
2548,20
4817,20
2104,20
719,20
3051,20
7296,20
1097,20
494,20
2071,20
1407,20
1812,20
4078,20
3159,20
2151,20
1011,20
3389,20
797,20
1250,20
451,20
30,19
1600,19
1884,19
3846,19
1071,19
7150,19
2274,19
2812,19
516,19
12420,19
2840,19
2917,19
2689,19
4365,19
1508,19
963,19
2864,19
1386,19
7411,19
486,19
443,19
2297,19
2937,19
1125,19
12836,19
11209,19
1995,19
2881,19
843,19
895,19
4291,19
2542,19
844,19
2866,19
893,19
2686,19
6939,18
2699,18
1323,18
680,18
7318,18
4176,18
4444,18
257,18
1055,18
694,18
2032,18
409,18
11198,18
1602,18
5923,18
1963,18
3569,18
6453,18
2189,18
5701,18
4605,18
4762,18
5373,18
19705,18
945,18
1368,18
1627,18
2207,18
9408,18
3083,18
4302,18
3,18
2355,18
2391,18
2145,18
901,18
6227,18
437,18
2808,18
1941,18
5800,18
1747,17
961,17
3514,17
965,17
985,17
5957,17
11390,17
3748,17
3224,17
693,17
812,17
9555,17
2605,17
2058,17
4062,17
1744,17
2241,17
2656,17
5527,17
758,17
756,17
2070,17
218,17
4382,17
13065,17
4531,17
1762,17
376,17
3690,17
1212,17
3693,17
3448,17
1106,17
1321,17
3109,17
3834,17
354,17
2327,17
3988,17
4869,17
551,17
7884,17
2529,17
3631,17
11984,17
1496,17
3266,17
4174,17
3676,16
6035,16
1985,16
874,16
282,16
1590,16
1684,16
2286,16
57,16
3502,16
156,16
2897,16
584,16
1182,16
2968,16
96,16
1298,16
1958,16
2785,16
6501,16
3842,16
825,16
3518,16
3792,16
3403,16
171,16
4086,16
1932,16
1419,16
3480,16
2930,16
2195,16
3427,16
7634,16
3978,16
260,16
3858,16
3121,15
9816,15
5142,15
343,15
1128,15
87,15
7654,15
2766,15
9118,15
8159,15
5667,15
2095,15
1889,15
948,15
8276,15
8966,15
2533,15
2620,15
969,15
1176,15
18383,15
91,15
7067,15
2599,15
790,15
1782,15
246,15
1020,15
852,15
60,15
8191,15
4552,15
10742,15
53,15
1424,15
2588,15
1825,15
13903,15
12651,15
211,15
3633,15
3611,15
448,15
7288,15
9958,14
6755,14
13455,14
1861,14
2659,14
508,14
2017,14
3009,14
10062,14
3800,14
5716,14
6732,14
1916,14
6090,14
2480,14
907,14
5537,14
1080,14
2109,14
352,14
2576,14
8052,14
4417,14
405,14
4825,14
1078,14
3267,14
1058,14
4203,14
4279,14
608,14
1206,14
4352,14
2171,14
932,14
2886,14
6063,14
11662,14
15623,14
1358,14
2733,14
5330,14
2259,14
4660,14
733,14
4161,14
8220,14
3111,14
2374,14
2981,14
5534,14
1140,14
2254,14
2687,14
5622,14
292,14
562,14
4111,14
3930,14
10287,14
2602,14
7295,14
4554,14
3557,14
109,14
9660,14
1954,14
4990,14
3099,13
4263,13
1200,13
2503,13
1882,13
5620,13
12632,13
3139,13
5967,13
1670,13
964,13
2475,13
954,13
2661,13
6602,13
2486,13
1179,13
6503,13
532,13
3777,13
8014,13
3358,13
3456,13
1015,13
3538,13
2243,13
7461,13
3871,13
4541,13
7287,13
47,13
575,13
290,13
3807,13
2354,13
1866,13
1094,13
4565,13
1262,13
7816,13
684,13
2053,13
1904,13
5238,13
2938,13
3808,13
4740,13
992,13
8286,13
9817,13
5803,13
181,13
11408,13
1208,13
2099,13
2186,13
1569,13
187,13
819,13
1286,13
4411,13
248,13
12356,13
11799,13
2015,12
7301,12
2100,12
5237,12
22,12
134,12
1226,12
3413,12
5951,12
12376,12
4446,12
3799,12
4245,12
5224,12
2009,12
1110,12
1025,12
2719,12
3492,12
5193,12
1142,12
5394,12
1405,12
7848,12
7825,12
10327,12
201,12
740,12
4044,12
209,12
747,12
1693,12
7553,12
4675,12
2891,12
770,12
493,12
2446,12
5611,12
2515,12
6034,12
2987,12
188,12
1853,12
475,12
6021,12
5702,12
726,12
6198,12
528,12
4039,12
6311,12
4992,12
7497,12
1575,12
613,12
5579,12
3914,12
302,12
1501,12
1500,12
7719,12
3609,12
7930,12
1699,12
2397,12
5180,12
677,12
4567,12
1732,12
7451,12
2525,12
18833,12
1646,12
2870,12
1547,12
4699,12
2160,12
5975,12
3787,12
3681,12
400,12
12686,12
140,12
2169,12
2781,12
13053,12
3966,12
3683,11
1832,11
11777,11
8024,11
4826,11
321,11
5509,11
6197,11
4300,11
1659,11
10826,11
5174,11
5259,11
1655,11
3880,11
8221,11
6727,11
582,11
19711,11
5971,11
2915,11
671,11
1059,11
11481,11
2920,11
1937,11
6715,11
1412,11
3066,11
2484,11
7731,11
4452,11
1720,11
670,11
15155,11
1713,11
2322,11
11099,11
9326,11
4478,11
914,11
9202,11
1737,11
863,11
2371,11
1668,11
5208,11
6806,11
5107,11
1599,11
2234,11
6002,11
1175,11
5940,11
1686,11
3533,11
3011,11
5551,11
19742,11
1967,11
4092,11
2507,11
801,11
13546,11
7947,11
803,11
7703,11
2461,11
3015,11
6763,11
4050,11
4268,11
6350,11
4088,11
3886,11
12010,11
1896,11
1642,11
1124,10
1878,10
10131,10
9588,10
6790,10
14027,10
19491,10
4152,10
12833,10
1998,10
4934,10
2379,10
7619,10
7380,10
1377,10
3325,10
4227,10
309,10
11583,10
4964,10
7860,10
3234,10
2839,10
1529,10
12650,10
536,10
324,10
1139,10
1816,10
1888,10
27,10
10115,10
1186,10
6844,10
4426,10
496,10
3382,10
10165,10
6302,10
434,10
4965,10
4873,10
8772,10
1700,10
2309,10
3399,10
1002,10
7559,10
4794,10
5614,10
3163,10
2804,10
5123,10
8282,10
7458,10
1329,10
1030,10
783,10
779,10
4232,10
5426,10
7049,10
4995,10
1016,10
10379,10
2184,10
4792,10
4087,10
857,10
1921,10
14280,10
5506,10
137,10
905,10
2783,10
7211,10
10322,10
5973,10
1770,10
10320,10
3014,10
2639,10
3010,10
868,10
104,10
2629,10
10011,10
3602,10
2308,10
3904,10
9387,10
5024,10
1934,10
4666,10
3605,10
4183,10
4739,10
2041,10
266,10
6957,10
1615,10
4182,10
5863,10
1051,10
6666,10
14344,10
1258,10
225,10
6533,10
227,10
11108,10
5251,10
4380,10
2054,10
8582,10
10044,10
8015,9
1848,9
5696,9
9753,9
1847,9
3150,9
3145,9
8155,9
8126,9
1264,9
8152,9
1322,9
3397,9
12603,9
1233,9
1836,9
5807,9
1346,9
5318,9
3368,9
10897,9
9476,9
9755,9
2739,9
4238,9
2878,9
6291,9
338,9
1568,9
1665,9
6749,9
1561,9
14076,9
3261,9
3710,9
1556,9
3964,9
1677,9
3976,9
8636,9
8804,9
8615,9
15506,9
13944,9
12494,9
557,9
10540,9
4593,9
3643,9
586,9
4591,9
592,9
620,9
3630,9
336,9
14670,9
4281,9
3802,9
3850,9
11675,9
19710,9
3864,9
12816,9
51,9
6433,9
2756,9
73,9
2768,9
4710,9
10313,9
10229,9
2779,9
6697,9
142,9
6605,9
6632,9
3893,9
6642,9
7872,9
4322,9
199,9
14182,9
6342,9
8835,9
252,9
7881,9
6152,9
3653,9
3288,9
1067,9
846,9
7143,9
4511,9
3519,9
5961,9
13576,9
4575,9
930,9
13569,9
10749,9
1436,9
5628,9
1428,9
9914,9
5136,9
2031,9
5247,9
1079,9
12436,9
11312,9
11311,9
7332,9
2011,9
8222,9
1978,9
12490,9
1799,9
1173,9
5616,9
3027,9
8025,9
10032,9
4272,9
4546,9
728,9
6056,9
720,9
16545,9
2986,9
9309,9
1492,9
815,9
7679,9
7933,9
2316,9
9315,9
9735,8
5476,8
1526,8
13016,8
1611,8
5568,8
8003,8
5483,8
1622,8
5576,8
5601,8
1416,8
4247,8
13089,8
1378,8
9671,8
4323,8
1423,8
7801,8
1562,8
5659,8
7903,8
7890,8
1549,8
1680,8
4351,8
3342,8
15569,8
15709,8
15719,8
7759,8
4321,8
9716,8
1430,8
5629,8
5521,8
1528,8
4409,8
7901,8
15626,8
9988,8
3604,8
7185,8
284,8
746,8
2549,8
4551,8
288,8
721,8
12188,8
710,8
2285,8
3590,8
2943,8
3600,8
6959,8
6113,8
1835,8
4573,8
13801,8
2836,8
2325,8
10186,8
14661,8
22232,8
3005,8
5969,8
889,8
8854,8
875,8
223,8
2583,8
230,8
14167,8
4080,8
2240,8
11411,8
4672,8
6025,8
800,8
789,8
11882,8
6044,8
6318,8
6140,8
2332,8
10164,8
483,8
2405,8
3657,8
10143,8
2419,8
12060,8
503,8
499,8
21607,8
2440,8
6833,8
10511,8
415,8
3679,8
458,8
2873,8
11998,8
2865,8
435,8
4642,8
6277,8
10567,8
8789,8
2341,8
11934,8
4008,8
6157,8
2351,8
2352,8
2918,8
2375,8
10107,8
2903,8
574,8
8590,8
2383,8
349,8
3940,8
4595,8
3649,8
2904,8
3525,8
14640,8
5844,8
1162,8
3414,8
1214,8
4171,8
1178,8
1965,8
4170,8
11631,8
3091,8
3087,8
3785,8
5277,8
10835,8
133,8
1144,8
3790,8
1988,8
2780,8
1993,8
4756,8
5314,8
5323,8
5747,8
1850,8
1333,8
11668,8
5714,8
12567,8
11680,8
1868,8
5717,8
1869,8
2730,8
1874,8
10892,8
3860,8
46,8
1292,8
3387,8
15804,8
148,8
2467,8
12357,8
962,8
5916,8
5915,8
12347,8
9945,8
4778,8
3046,8
2077,8
2614,8
2075,8
2112,8
2067,8
14213,8
10352,8
5893,8
176,8
9930,8
5240,8
937,8
3898,8
3508,8
2635,8
951,8
4810,8
2029,8
953,8
12409,8
3060,8
160,8
7246,8
2481,7
2741,7
16771,7
4822,7
4886,7
2494,7
16413,7
9605,7
16263,7
2645,7
2746,7
2791,7
4654,7
4851,7
1660,7
8793,7
2828,7
2595,7
2519,7
2664,7
2608,7
4707,7
3220,7
4761,7
4718,7
2514,7
2708,7
2716,7
1652,7
1833,7
4915,7
8251,7
4463,7
3080,7
2006,7
11320,7
12437,7
9378,7
2051,7
17923,7
2449,7
2066,7
12658,7
4498,7
5191,7
5187,7
3030,7
2144,7
9403,7
5274,7
3086,7
1803,7
1822,7
8055,7
1821,7
9469,7
3118,7
12562,7
1883,7
8021,7
8111,7
1893,7
1894,7
8166,7
8185,7
5293,7
8203,7
2166,7
2170,7
5147,7
5040,7
2921,7
4367,7
2376,7
1708,7
4989,7
1701,7
12077,7
1694,7
12076,7
4962,7
4960,7
9171,7
1688,7
9161,7
4940,7
2929,7
2320,7
2176,7
2303,7
7965,7
2185,7
7960,7
11409,7
2210,7
5115,7
7952,7
4535,7
2245,7
2973,7
9299,7
2276,7
1733,7
2294,7
2299,7
4332,7
3849,7
4173,7
6836,7
392,7
3304,7
1469,7
982,7
980,7
425,7
19274,7
6243,7
445,7
13231,7
4201,7
955,7
4106,7
484,7
3309,7
487,7
6208,7
7225,7
3301,7
7244,7
334,7
6305,7
5765,7
13499,7
1029,7
3720,7
1026,7
14702,7
339,7
3295,7
1021,7
7473,7
1265,7
5595,7
360,7
14710,7
1006,7
3655,7
6850,7
10412,7
6183,7
1387,7
4214,7
700,7
782,7
9773,7
1340,7
10664,7
730,7
4231,7
3583,7
10024,7
4052,7
10015,7
1351,7
6067,7
7574,7
763,7
6121,7
7093,7
814,7
9966,7
5720,7
7656,7
585,7
4258,7
13205,7
7532,7
10102,7
5635,7
10978,7
7111,7
6147,7
6014,7
10061,7
6137,7
17659,7
13805,7
10779,7
762,7
3758,7
5846,7
195,7
62,7
6611,7
4185,7
10211,7
1077,7
10363,7
6599,7
15158,7
3868,7
5861,7
10359,7
5793,7
6654,7
3422,7
7822,7
7336,7
6634,7
7391,7
9670,7
5510,7
3888,7
159,7
10336,7
5519,7
10230,7
6355,7
3260,7
1070,7
235,7
3436,7
1107,7
6315,7
13397,7
7738,7
3837,7
1061,7
6694,7
6326,7
3411,7
1235,7
1196,7
10203,7
10331,7
3823,7
7306,7
6341,7
6657,7
3826,7
6345,7
143,7
5566,7
3865,7
2998,6
5263,6
1115,6
7114,6
13651,6
1123,6
9317,6
1039,6
2231,6
2206,6
1126,6
7376,6
12488,6
4458,6
765,6
4532,6
9865,6
1147,6
780,6
3559,6
9993,6
7353,6
4067,6
5121,6
6030,6
7343,6
13640,6
4514,6
17038,6
5486,6
1083,6
966,6
973,6
7223,6
978,6
15153,6
7307,6
13531,6
4497,6
11428,6
5910,6
7262,6
3058,6
8241,6
1054,6
4121,6
1048,6
16603,6
5897,6
952,6
3032,6
3472,6
877,6
2181,6
2178,6
866,6
1104,6
873,6
876,6
7335,6
4516,6
1040,6
5872,6
3527,6
7325,6
7170,6
9325,6
18612,6
8316,6
3028,6
2129,6
1007,6
1628,6
9306,6
194,6
2593,6
4814,6
212,6
14645,6
8834,6
11878,6
2569,6
11895,6
3737,6
2825,6
8810,6
2553,6
2547,6
298,6
3927,6
10425,6
318,6
2838,6
10431,6
6728,6
2842,6
342,6
14709,6
6281,6
2512,6
14075,6
2505,6
198,6
8877,6
373,6
4801,6
14452,6
6470,6
2732,6
14412,6
6516,6
6451,6
2717,6
11706,6
2760,6
6560,6
6424,6
8938,6
2674,6
14313,6
4766,6
3795,6
6591,6
6592,6
10227,6
8902,6
11788,6
6617,6
4697,6
3774,6
3773,6
6365,6
11805,6
4644,6
381,6
5097,6
9217,6
8577,6
3634,6
3632,6
8570,6
13363,6
10070,6
8560,6
5021,6
5025,6
642,6
8524,6
4026,6
8523,6
666,6
6118,6
668,6
692,6
3594,6
4557,6
7006,6
714,6
4555,6
716,6
5075,6
8468,6
4548,6
13740,6
8580,6
588,6
3947,6
8589,6
10472,6
4891,6
401,6
11572,6
3968,6
447,6
6237,6
4922,6
4931,6
10510,6
4933,6
4935,6
10512,6
12050,6
6214,6
8644,6
3980,6
6207,6
10532,6
548,6
6853,6
4597,6
563,6
3992,6
6863,6
6171,6
587,6
4007,6
15030,6
12545,6
3144,6
1509,6
7803,6
4311,6
5533,6
7498,6
4315,6
7552,6
5356,6
11153,6
3223,6
7781,6
5596,6
7421,6
5449,6
13109,6
1354,6
15734,6
12864,6
12511,6
7659,6
5463,6
4448,6
1666,6
1564,6
5586,6
1550,6
9487,6
1542,6
5546,6
1499,6
11112,6
8065,6
4220,6
1238,6
11265,6
13271,6
7569,6
1784,6
7770,6
10928,6
5591,6
7467,6
10916,6
3323,6
1219,6
9523,6
9789,6
10893,6
1953,6
11010,6
3329,6
3238,6
17839,6
8129,6
12566,6
1391,6
1195,6
3229,6
1705,6
5494,6
5612,6
11125,6
19118,6
5816,6
1631,6
1380,6
1755,6
1898,6
3096,6
7494,6
10860,6
3178,6
3324,6
1604,6
1907,6
10899,6
1401,6
1798,6
1327,6
1362,6
1695,6
1753,6
1856,6
10965,6
4385,6
13345,6
1771,6
3661,5
2413,5
3664,5
2887,5
6823,5
7665,5
1414,5
1763,5
1446,5
10501,5
6797,5
6240,5
8723,5
444,5
8711,5
3306,5
7961,5
22324,5
7673,5
4923,5
10123,5
461,5
6810,5
465,5
6811,5
6225,5
2874,5
1452,5
3985,5
11542,5
10513,5
481,5
1449,5
11540,5
18398,5
9159,5
6819,5
4946,5
9719,5
5626,5
16136,5
6900,5
638,5
4242,5
633,5
9233,5
8551,5
8561,5
9495,5
12070,5
614,5
2353,5
6877,5
605,5
15732,5
6876,5
5033,5
1800,5
10060,5
10573,5
7998,5
6911,5
15739,5
4022,5
1395,5
5043,5
3154,5
12638,5
4572,5
5049,5
5382,5
8515,5
676,5
2359,5
6165,5
4004,5
10539,5
534,5
20493,5
5403,5
537,5
13068,5
541,5
18037,5
1772,5
11512,5
553,5
4987,5
9498,5
10111,5
12092,5
14020,5
13886,5
6860,5
13908,5
15721,5
1434,5
2378,5
17425,5
581,5
5398,5
12669,5
1783,5
4408,5
3161,5
10096,5
4257,5
1749,5
4275,5
2472,5
4774,5
161,5
8900,5
2643,5
2648,5
10326,5
2777,5
14552,5
11797,5
5523,5
4765,5
6588,5
4764,5
6581,5
6571,5
9622,5
5541,5
1541,5
4798,5
1682,5
10210,5
8873,5
7792,5
5547,5
184,5
11800,5
8896,5
5545,5
12913,5
1557,5
1671,5
4789,5
6377,5
3247,5
16348,5
11639,5
11693,5
11710,5
6548,5
11659,5
4723,5
2747,5
2712,5
2715,5
11752,5
4735,5
3861,5
10248,5
6466,5
12821,5
10257,5
7843,5
6551,5
11648,5
3241,5
2758,5
7869,5
8956,5
69,5
2688,5
15620,5
3817,5
11731,5
2683,5
4750,5
16369,5
18189,5
11097,5
2805,5
6651,5
15451,5
5433,5
1479,5
1734,5
3294,5
6278,5
6279,5
2845,5
11152,5
11965,5
7935,5
10156,5
2520,5
10160,5
4865,5
7716,5
6274,5
5425,5
5452,5
6776,5
9127,5
2477,5
6250,5
14044,5
6251,5
403,5
7681,5
6764,5
3695,5
8757,5
6261,5
4640,5
3959,5
10141,5
14092,5
5441,5
6726,5
12963,5
7919,5
4827,5
6678,5
10388,5
12748,5
4356,5
8839,5
15674,5
3269,5
3899,5
3756,5
7914,5
16280,5
15522,5
4674,5
3743,5
3912,5
263,5
4665,5
4662,5
5578,5
5580,5
9071,5
14133,5
11913,5
6699,5
3734,5
15673,5
4659,5
3928,5
11920,5
10045,5
7612,5
5345,5
5170,5
4470,5
15055,5
1306,5
3120,5
5154,5
1084,5
22189,5
3529,5
1933,5
7424,5
3119,5
13597,5
8323,5
862,5
3417,5
2152,5
3524,5
1076,5
898,5
5728,5
10727,5
917,5
7315,5
15148,5
5178,5
1881,5
18696,5
1314,5
5131,5
13450,5
8377,5
6008,5
4081,5
8223,5
3133,5
1860,5
12262,5
8224,5
11283,5
1096,5
7328,5
836,5
839,5
858,5
7132,5
5755,5
1864,5
2019,5
10793,5
5144,5
3007,5
2179,5
7136,5
3537,5
12435,5
5985,5
2036,5
3026,5
5181,5
5214,5
10886,5
5306,5
3392,5
13540,5
13274,5
4482,5
13273,5
987,5
4200,5
11360,5
15130,5
1251,5
1032,5
5242,5
13260,5
7254,5
15117,5
9937,5
5761,5
9943,5
11269,5
12363,5
8274,5
4114,5
1014,5
3488,5
16995,5
1043,5
1046,5
8303,5
4204,5
8314,5
8313,5
9960,5
13571,5
5730,5
7514,5
933,5
2126,5
3474,5
21210,5
4128,5
9832,5
4441,5
5189,5
5783,5
5734,5
5886,5
12388,5
1282,5
2115,5
8308,5
10870,5
11271,5
13543,5
6013,5
1012,5
12252,5
12195,5
6079,5
4549,5
12478,5
5278,5
8449,5
12611,5
4542,5
3441,5
10645,5
1955,5
2255,5
2253,5
3442,5
10650,5
7359,5
7040,5
10833,5
5103,5
1837,5
3085,5
5692,5
14972,5
5105,5
13746,5
9863,5
19931,5
723,5
7378,5
6983,5
8497,5
6994,5
11466,5
1959,5
2948,5
3338,5
9274,5
5067,5
2952,5
17579,5
2288,5
7368,5
1161,5
3589,5
13120,5
6086,5
13752,5
5654,5
16049,5
7610,5
10629,5
4533,5
4221,5
810,5
8383,5
2990,5
3459,5
12602,5
7556,5
11418,5
1130,5
8217,5
13683,5
5129,5
13693,5
20409,5
3098,5
9986,5
11310,5
2235,5
7412,5
2216,5
17336,4
2744,4
9904,4
10367,4
11299,4
10284,4
10364,4
21498,4
9610,4
2802,4
16606,4
10243,4
16946,4
4330,4
4189,4
3233,4
3762,4
10291,4
10207,4
3853,4
3232,4
10235,4
9602,4
10298,4
20822,4
9813,4
20734,4
20634,4
10803,4
9910,4
9905,4
16777,4
3855,4
4465,4
11069,4
3057,4
10844,4
3418,4
4681,4
16993,4
10869,4
8995,4
3076,4
10280,4
2759,4
4480,4
9876,4
2757,4
9435,4
4329,4
3885,4
16421,4
3065,4
10226,4
10854,4
3783,4
11085,4
4164,4
16659,4
4474,4
3784,4
9625,4
10330,4
2761,4
3825,4
3222,4
9052,4
9648,4
9024,4
10275,4
9901,4
4175,4
3461,4
9628,4
3827,4
21395,4
11620,4
9835,4
10837,4
4335,4
3780,4
3424,4
2790,4
18197,4
3062,4
11633,4
4703,4
9263,4
10743,4
4299,4
9727,4
4527,4
4072,4
4603,4
10112,4
16916,4
4528,4
11226,4
4063,4
11221,4
11507,4
4215,4
4059,4
11225,4
3647,4
9213,4
10660,4
4404,4
2993,4
9188,4
2994,4
4422,4
3542,4
9974,4
4082,4
16489,4
16727,4
9784,4
3670,4
17419,4
3979,4
20779,4
3168,4
3663,4
3984,4
16701,4
10110,4
3143,4
3176,4
3612,4
2928,4
3586,4
10623,4
4576,4
10050,4
2936,4
3613,4
10594,4
4536,4
10046,4
4035,4
4558,4
9252,4
3333,4
11215,4
3598,4
18019,4
10962,4
21286,4
17656,4
2974,4
4051,4
2912,4
10081,4
2914,4
4253,4
11500,4
4251,4
4539,4
16898,4
9292,4
9856,4
3582,4
9757,4
10064,4
4210,4
4208,4
9349,4
16824,4
10884,4
3038,4
3200,4
10410,4
11382,4
11384,4
3925,4
3035,4
11146,4
9075,4
3110,4
16928,4
9570,4
10168,4
3501,4
4372,4
4109,4
3497,4
9591,4
4357,4
3907,4
3273,4
3908,4
3396,4
4297,4
11045,4
3909,4
3493,4
9065,4
4669,4
4668,4
10760,4
9347,4
11595,4
11380,4
3289,4
11147,4
11549,4
2863,4
4094,4
4093,4
3378,4
2857,4
9536,4
16470,4
17035,4
16577,4
10747,4
3377,4
3971,4
4091,4
4627,4
3534,4
10503,4
9147,4
2855,4
4510,4
9965,4
9962,4
11581,4
3595,4
16753,4
3507,4
3941,4
9954,4
4101,4
10147,4
2849,4
3297,4
10733,4
2853,4
3702,4
3025,4
4384,4
10851,4
3240,4
11669,4
1339,4
13094,4
1393,4
5645,4
7594,4
1353,4
5680,4
7565,4
13153,4
13165,4
7516,4
5697,4
1330,4
7544,4
7538,4
5713,4
13196,4
1304,4
1303,4
13093,4
1397,4
1400,4
1410,4
1503,4
12986,4
12991,4
12993,4
11671,4
15479,4
13015,4
1476,4
1474,4
13027,4
7666,4
5619,4
1447,4
1439,4
1432,4
13077,4
15426,4
7519,4
7504,4
1022,4
1114,4
7363,4
5840,4
5843,4
1133,4
1132,4
7341,4
5856,4
1116,4
5857,4
13234,4
5858,4
13433,4
5873,4
1073,4
1066,4
5881,4
7303,4
1047,4
7366,4
5834,4
1170,4
7384,4
13241,4
5748,4
5774,4
1241,4
13281,4
5784,4
7434,4
7430,4
1224,4
13316,4
15259,4
7405,4
13331,4
1198,4
1197,4
5817,4
7389,4
7727,4
1520,4
12966,4
7993,4
12615,4
5372,4
12629,4
8010,4
12643,4
1805,4
5390,4
7994,4
7992,4
5571,4
5397,4
1778,4
20256,4
7969,4
1761,4
1756,4
15696,4
12712,4
1841,4
1842,4
5358,4
8053,4
1962,4
12501,4
8195,4
1944,4
8181,4
15831,4
3848,4
15828,4
12521,4
1900,4
15799,4
1879,4
15795,4
8098,4
8097,4
5337,4
8063,4
5440,4
1721,4
1717,4
7856,4
1616,4
7845,4
5507,4
15582,4
5520,4
1583,4
7814,4
12877,4
1580,4
20183,4
5539,4
1563,4
1560,4
5540,4
7778,4
7776,4
7767,4
7849,4
1626,4
1714,4
5485,4
7922,4
7921,4
